mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.007785638173421224,0.001853779976598627,0.0028343995412190757,0.0007980305740169581,liblinear,l1,1.0,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 1.0}",0.8209134615384616,0.8028846153846154,0.8076923076923077,0.810496794871795,0.007622715380785434,1
0.009200652440388998,0.003723040101212803,0.0026610692342122397,0.0001091629665912984,lbfgs,l2,0.1,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.1}",0.8112980769230769,0.7932692307692307,0.8052884615384616,0.8032852564102564,0.007495307265172161,7
0.0015213489532470703,0.00018277952618766483,0.0,0.0,sag,none,0.01,"{'solver': 'sag', 'penalty': 'none', 'C': 0.01}",,,,,,8
0.007791598637898763,0.0002318502150444765,0.002607425053914388,0.00022997959895678448,liblinear,l1,10.0,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 10}",0.8197115384615384,0.7956730769230769,0.8137019230769231,0.8096955128205128,0.010214382038447106,2
0.007257938385009766,0.0022067785416324905,0.0024573802947998047,0.00016871726870281952,newton-cg,l2,10.0,"{'solver': 'newton-cg', 'penalty': 'l2', 'C': 10}",0.8185096153846154,0.7956730769230769,0.8149038461538461,0.8096955128205128,0.01002403525897183,2
0.00574954350789388,0.00014097096483362275,0.0022675196329752603,4.6136852841792846e-05,newton-cg,l2,100.0,"{'solver': 'newton-cg', 'penalty': 'l2', 'C': 100}",0.8185096153846154,0.7944711538461539,0.8161057692307693,0.8096955128205128,0.010809885867974406,2
0.0014743804931640625,0.00017429566811665722,0.0,0.0,sag,l1,0.1,"{'solver': 'sag', 'penalty': 'l1', 'C': 0.1}",,,,,,8
0.0038324197133382163,0.0002639729287644004,0.002039194107055664,0.00014855448223183713,liblinear,l2,1.0,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 1.0}",0.8161057692307693,0.7956730769230769,0.8100961538461539,0.8072916666666666,0.008574092371407369,6
0.014661391576131185,0.0018789231719951707,0.0028067429860432944,0.0004307836164958244,sag,l2,100.0,"{'solver': 'sag', 'penalty': 'l2', 'C': 100}",0.8185096153846154,0.7944711538461539,0.8161057692307693,0.8096955128205128,0.010809885867974406,2
0.001180092493693034,8.568051528604005e-05,0.0,0.0,saga,elasticnet,100.0,"{'solver': 'saga', 'penalty': 'elasticnet', 'C': 100}",,,,,,8
